stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,stop_abribus
MARS1242466,42466,Norman-Bethune / Ivan-Pavlov [42466] ,-73.706917,45.61045,0,0,0
JANV1242467,42467,Norman-Bethune / Robert-Koch [42467] ,-73.70805,45.611636,0,0,0
MARS1242467,42467,Norman-Bethune / Robert-Koch [42467] ,-73.70805,45.611636,0,0,0
JANV1242468,42468,Norman-Bethune / Robert-Koch [42468] ,-73.708293,45.611591,0,0,0
MARS1242468,42468,Norman-Bethune / Robert-Koch [42468] ,-73.708293,45.611591,0,0,0
JANV1242469,42469,Norman-Bethune / Philippe-Pinel [42469] ,-73.709413,45.612578,0,0,0
MARS1242469,42469,Norman-Bethune / Philippe-Pinel [42469] ,-73.709413,45.612578,0,0,0
JANV1242470,42470,Norman-Bethune / Philippe-Pinel [42470] ,-73.709707,45.612578,0,0,0
MARS1242470,42470,Norman-Bethune / Philippe-Pinel [42470] ,-73.709707,45.612578,0,0,0
JANV1242471,42471,Norman-Bethune / Saint-Elzéar [42471] ,-73.711764,45.613996,0,0,0
MARS1242471,42471,Norman-Bethune / Saint-Elzéar [42471] ,-73.711764,45.613996,0,0,0
JANV1242472,42472,Norman-Bethune / Montée Monette [42472] ,-73.706353,45.60337,0,0,0
MARS1242472,42472,Norman-Bethune / Montée Monette [42472] ,-73.706353,45.60337,0,0,0
JANV1242473,42473,Norman-Bethune / Louis-Durocher [42473] ,-73.705294,45.604874,0,0,0
MARS1242473,42473,Norman-Bethune / Louis-Durocher [42473] ,-73.705294,45.604874,0,0,0
JANV1242474,42474,Norman-Bethune / Louis-Durocher [42474] ,-73.705424,45.605117,0,0,0
MARS1242474,42474,Norman-Bethune / Louis-Durocher [42474] ,-73.705424,45.605117,0,0,0
JANV1242475,42475,Norman-Bethune / Thomas D'orsonnens [42475] ,-73.704585,45.607089,0,0,0
MARS1242475,42475,Norman-Bethune / Thomas D'orsonnens [42475] ,-73.704585,45.607089,0,0,0
JANV1242476,42476,Norman-Bethune / Thomas D'orsonnens [42476] ,-73.704765,45.607278,0,0,0
MARS1242476,42476,Norman-Bethune / Thomas D'orsonnens [42476] ,-73.704765,45.607278,0,0,0
JANV1242477,42477,Norman-Bethune / Daniel-Arnoldi [42477] ,-73.705272,45.609194,0,0,0
MARS1242477,42477,Norman-Bethune / Daniel-Arnoldi [42477] ,-73.705272,45.609194,0,0,0
JANV1242478,42478,Norman-Bethune / Daniel-Arnoldi [42478] ,-73.705631,45.609247,0,0,0
MARS1242478,42478,Norman-Bethune / Daniel-Arnoldi [42478] ,-73.705631,45.609247,0,0,0
JANV1242479,42479,Norman-Bethune / Ivan-Pavlov [42479] ,-73.706558,45.610379,0,0,0
MARS1242479,42479,Norman-Bethune / Ivan-Pavlov [42479] ,-73.706558,45.610379,0,0,0
JANV1242480,42480,Notre-Dame / 75e Avenue [42480] ,-73.74103,45.543553,0,1,1
MARS1242480,42480,Notre-Dame / 75e Avenue [42480] ,-73.74103,45.543553,0,1,1
JANV1242481,42481,Notre-Dame / Face Au 3870 [42481] ,-73.747845,45.541145,0,0,1
JANV12CP42481,42481,Notre-Dame / Face Au 3870 [42481] ,-73.747845,45.541145,0,0,1
MARS1242481,42481,Notre-Dame / Face Au 3870 [42481] ,-73.747845,45.541145,0,0,1
MARS12CP42481,42481,Notre-Dame / Face Au 3870 [42481] ,-73.747845,45.541145,0,0,1
JANV1242482,42482,Notre-Dame / Jarry [42482] ,-73.749175,45.540818,0,0,0
MARS1242482,42482,Notre-Dame / Jarry [42482] ,-73.749175,45.540818,0,0,0
JANV1242483,42483,Notre-Dame / Jarry [42483] ,-73.749557,45.540385,0,0,1
MARS1242483,42483,Notre-Dame / Jarry [42483] ,-73.749557,45.540385,0,0,1
JANV1242484,42484,Notre-Dame / 85e Avenue [42484] ,-73.751027,45.539734,0,0,0
MARS1242484,42484,Notre-Dame / 85e Avenue [42484] ,-73.751027,45.539734,0,0,0
JANV1242485,42485,Notre-Dame / 85e Avenue [42485] ,-73.751,45.539419,0,0,0
MARS1242485,42485,Notre-Dame / 85e Avenue [42485] ,-73.751,45.539419,0,0,0
JANV1242486,42486,Notre-Dame / Haifa [42486] ,-73.753149,45.538902,0,0,0
MARS1242486,42486,Notre-Dame / Haifa [42486] ,-73.753149,45.538902,0,0,0
JANV1242487,42487,Notre-Dame / Haifa [42487] ,-73.752598,45.538786,0,0,0
MARS1242487,42487,Notre-Dame / Haifa [42487] ,-73.752598,45.538786,0,0,0
JANV1242488,42488,Notre-Dame / Dover [42488] ,-73.75572,45.538374,0,0,0
MARS1242488,42488,Notre-Dame / Dover [42488] ,-73.75572,45.538374,0,0,0
JANV1242489,42489,Notre-Dame / Dover [42489] ,-73.756064,45.538058,0,0,0
MARS1242489,42489,Notre-Dame / Dover [42489] ,-73.756064,45.538058,0,0,0
JANV1242490,42490,Notre-Dame / 92e Avenue [42490] ,-73.756871,45.538137,0,0,0
MARS1242490,42490,Notre-Dame / 92e Avenue [42490] ,-73.756871,45.538137,0,0,0
JANV1242491,42491,Notre-Dame / Chomedey [42491] ,-73.739277,45.543917,0,1,1
JANV12CP42491,42491,Notre-Dame / Chomedey [42491] ,-73.739277,45.543917,0,1,1
MARS1242491,42491,Notre-Dame / Chomedey [42491] ,-73.739277,45.543917,0,1,1
MARS12CP42491,42491,Notre-Dame / Chomedey [42491] ,-73.739277,45.543917,0,1,1
JANV1242492,42492,Notre-Dame / 92e Avenue [42492] ,-73.757024,45.537867,0,0,0
MARS1242492,42492,Notre-Dame / 92e Avenue [42492] ,-73.757024,45.537867,0,0,0
JANV1242493,42493,Notre-Dame / élisabeth [42493] ,-73.759033,45.537701,0,0,0
MARS1242493,42493,Notre-Dame / élisabeth [42493] ,-73.759033,45.537701,0,0,0
JANV1242494,42494,Notre-Dame / élisabeth [42494] ,-73.75925,45.537421,0,0,0
MARS1242494,42494,Notre-Dame / élisabeth [42494] ,-73.75925,45.537421,0,0,0
JANV1242495,42495,Notre-Dame / Face Au 4557 [42495] ,-73.762743,45.536927,0,0,0
MARS1242495,42495,Notre-Dame / Face Au 4557 [42495] ,-73.762743,45.536927,0,0,0
JANV1242496,42496,Notre-Dame / Face Au 4540 [42496] ,-73.762563,45.536721,0,0,1
MARS1242496,42496,Notre-Dame / Face Au 4540 [42496] ,-73.762563,45.536721,0,0,1
JANV1242497,42497,Notre-Dame / 100e Avenue [42497] ,-73.764866,45.536499,0,0,0
MARS1242497,42497,Notre-Dame / 100e Avenue [42497] ,-73.764866,45.536499,0,0,0
JANV1242498,42498,Notre-Dame / 100e Avenue [42498] ,-73.765134,45.536184,0,0,0
MARS1242498,42498,Notre-Dame / 100e Avenue [42498] ,-73.765134,45.536184,0,0,0
JANV1242499,42499,Notre-Dame / 101e Avenue [42499] ,-73.767167,45.535648,0,0,0
MARS1242499,42499,Notre-Dame / 101e Avenue [42499] ,-73.767167,45.535648,0,0,0
JANV1242500,42500,Notre-Dame / 101e Avenue [42500] ,-73.767281,45.535351,0,0,0
MARS1242500,42500,Notre-Dame / 101e Avenue [42500] ,-73.767281,45.535351,0,0,0
JANV1242501,42501,Notre-Dame / Melville [42501] ,-73.769634,45.534698,0,0,0
MARS1242501,42501,Notre-Dame / Melville [42501] ,-73.769634,45.534698,0,0,0
JANV1242503,42503,Notre-Dame / Melville [42503] ,-73.769722,45.534401,0,0,1
MARS1242503,42503,Notre-Dame / Melville [42503] ,-73.769722,45.534401,0,0,1
JANV1242504,42504,Notre-Dame / Châtelaine [42504] ,-73.772982,45.533322,0,0,0
MARS1242504,42504,Notre-Dame / Châtelaine [42504] ,-73.772982,45.533322,0,0,0
JANV1242505,42505,Notre-Dame / Châtelaine [42505] ,-73.773211,45.533051,0,0,0
MARS1242505,42505,Notre-Dame / Châtelaine [42505] ,-73.773211,45.533051,0,0,0
JANV1242506,42506,Notre-Dame / Face Au 5090 [42506] ,-73.776078,45.532775,0,0,0
MARS1242506,42506,Notre-Dame / Face Au 5090 [42506] ,-73.776078,45.532775,0,0,0
JANV1242507,42507,Notre-Dame / Face Au 5090 [42507] ,-73.77568,45.532605,0,0,1
MARS1242507,42507,Notre-Dame / Face Au 5090 [42507] ,-73.77568,45.532605,0,0,1
JANV1242508,42508,Notre-Dame / Clarendon [42508] ,-73.778214,45.532392,0,0,1
MARS1242508,42508,Notre-Dame / Clarendon [42508] ,-73.778214,45.532392,0,0,1
JANV1242509,42509,Notre-Dame / Clarendon [42509] ,-73.778545,45.532094,0,1,1
JANV12CP42509,42509,Notre-Dame / Clarendon [42509] ,-73.778545,45.532094,0,1,1
MARS1242509,42509,Notre-Dame / Clarendon [42509] ,-73.778545,45.532094,0,1,1
MARS12CP42509,42509,Notre-Dame / Clarendon [42509] ,-73.778545,45.532094,0,1,1
JANV1242510,42510,Notre-Dame / 75e Avenue [42510] ,-73.741911,45.543056,0,1,1
MARS1242510,42510,Notre-Dame / 75e Avenue [42510] ,-73.741911,45.543056,0,1,1
JANV1242511,42511,Notre-Dame / Wilfrid-Laurier [42511] ,-73.743843,45.542557,0,0,1
MARS1242511,42511,Notre-Dame / Wilfrid-Laurier [42511] ,-73.743843,45.542557,0,0,1
JANV1242512,42512,Notre-Dame / Wilfrid-Laurier [42512] ,-73.743279,45.542621,0,0,1
MARS1242512,42512,Notre-Dame / Wilfrid-Laurier [42512] ,-73.743279,45.542621,0,0,1
JANV1242513,42513,Notre-Dame / 80e Avenue [42513] ,-73.745372,45.542045,0,0,1
MARS1242513,42513,Notre-Dame / 80e Avenue [42513] ,-73.745372,45.542045,0,0,1
JANV1242514,42514,Notre-Dame / 80e Avenue [42514] ,-73.745837,45.541752,0,0,1
MARS1242514,42514,Notre-Dame / 80e Avenue [42514] ,-73.745837,45.541752,0,0,1
JANV1242515,42515,Notre-Dame / Chomedey [42515] ,-73.738588,45.544467,0,0,1
JANV12CP42515,42515,Notre-Dame / Chomedey [42515] ,-73.738588,45.544467,0,0,1
MARS1242515,42515,Notre-Dame / Chomedey [42515] ,-73.738588,45.544467,0,0,1
MARS12CP42515,42515,Notre-Dame / Chomedey [42515] ,-73.738588,45.544467,0,0,1
JANV1242516,42516,Notre-Dame / Curé-Labelle [42516] ,-73.748357,45.541216,0,0,1
JANV12CP42516,42516,Notre-Dame / Curé-Labelle [42516] ,-73.748357,45.541216,0,0,1
MARS1242516,42516,Notre-Dame / Curé-Labelle [42516] ,-73.748357,45.541216,0,0,1
MARS12CP42516,42516,Notre-Dame / Curé-Labelle [42516] ,-73.748357,45.541216,0,0,1
JANV1242517,42517,Notre-Dame-De-Fatima / De Brouage [42517] ,-73.683757,45.581273,0,0,0
MARS1242517,42517,Notre-Dame-De-Fatima / De Brouage [42517] ,-73.683757,45.581273,0,0,0
JANV1242518,42518,Notre-Dame-De-Fatima / Face Au 506 [42518] ,-73.682587,45.579988,0,0,0
MARS1242518,42518,Notre-Dame-De-Fatima / Face Au 506 [42518] ,-73.682587,45.579988,0,0,0
JANV1242519,42519,Notre-Dame-De-Fatima / Face Au 509 [42519] ,-73.682344,45.579997,0,0,0
MARS1242519,42519,Notre-Dame-De-Fatima / Face Au 509 [42519] ,-73.682344,45.579997,0,0,0
JANV1242520,42520,Notre-Dame-De-Fatima / De Metz [42520] ,-73.680942,45.578506,0,0,0
MARS1242520,42520,Notre-Dame-De-Fatima / De Metz [42520] ,-73.680942,45.578506,0,0,0
JANV1242521,42521,Notre-Dame-De-Fatima / De Metz [42521] ,-73.680763,45.578587,0,0,0
MARS1242521,42521,Notre-Dame-De-Fatima / De Metz [42521] ,-73.680763,45.578587,0,0,0
JANV1242522,42522,Notre-Dame-De-Fatima / Kirouac [42522] ,-73.691122,45.587865,0,0,0
MARS1242522,42522,Notre-Dame-De-Fatima / Kirouac [42522] ,-73.691122,45.587865,0,0,0
JANV1242523,42523,Notre-Dame-De-Fatima / Fernand-Séguin [42523] ,-73.688371,45.585188,0,0,1
MARS1242523,42523,Notre-Dame-De-Fatima / Fernand-Séguin [42523] ,-73.688371,45.585188,0,0,1
JANV1242524,42524,Notre-Dame-De-Fatima / Fernand-Séguin [42524] ,-73.688063,45.585144,0,0,0
JANV12CP42524,42524,Notre-Dame-De-Fatima / Fernand-Séguin [42524] ,-73.688063,45.585144,0,0,0
MARS1242524,42524,Notre-Dame-De-Fatima / Fernand-Séguin [42524] ,-73.688063,45.585144,0,0,0
MARS12CP42524,42524,Notre-Dame-De-Fatima / Fernand-Séguin [42524] ,-73.688063,45.585144,0,0,0
JANV1242525,42525,Notre-Dame-De-Fatima / D'anjou [42525] ,-73.686314,45.583347,0,0,0
MARS1242525,42525,Notre-Dame-De-Fatima / D'anjou [42525] ,-73.686314,45.583347,0,0,0
JANV1242526,42526,Notre-Dame-De-Fatima / D'anjou [42526] ,-73.685981,45.583258,0,0,0
MARS1242526,42526,Notre-Dame-De-Fatima / D'anjou [42526] ,-73.685981,45.583258,0,0,0
JANV1242527,42527,Notre-Dame-De-Fatima / Taschereau [42527] ,-73.685453,45.582548,0,0,0
MARS1242527,42527,Notre-Dame-De-Fatima / Taschereau [42527] ,-73.685453,45.582548,0,0,0
JANV1242528,42528,Notre-Dame-De-Fatima / Taschereau [42528] ,-73.68512,45.582494,0,0,0
MARS1242528,42528,Notre-Dame-De-Fatima / Taschereau [42528] ,-73.68512,45.582494,0,0,0
JANV1242529,42529,Notre-Dame-De-Fatima / De Brouage [42529] ,-73.684103,45.581335,0,0,0
MARS1242529,42529,Notre-Dame-De-Fatima / De Brouage [42529] ,-73.684103,45.581335,0,0,0
JANV12CP42530,42530,Des Oiseaux / Curé-Labelle [42530] ,-73.785646,45.591726,0,0,1
MARS12CP42530,42530,Des Oiseaux / Curé-Labelle [42530] ,-73.785646,45.591726,0,0,1
JANV1242531,42531,Des Oiseaux / De L'aiglon [42531] ,-73.774875,45.590745,0,0,0
MARS1242531,42531,Des Oiseaux / De L'aiglon [42531] ,-73.774875,45.590745,0,0,0
JANV1242532,42532,Des Oiseaux / Des Cygnes [42532] ,-73.781905,45.586984,0,0,0
MARS1242532,42532,Des Oiseaux / Des Cygnes [42532] ,-73.781905,45.586984,0,0,0
JANV1242533,42533,Des Oiseaux / Des Bergeronnettes [42533] ,-73.775763,45.588952,0,0,0
MARS1242533,42533,Des Oiseaux / Des Bergeronnettes [42533] ,-73.775763,45.588952,0,0,0
JANV1242534,42534,Des Oiseaux / Du Gerfaut [42534] ,-73.778582,45.586219,0,0,0
MARS1242534,42534,Des Oiseaux / Du Gerfaut [42534] ,-73.778582,45.586219,0,0,0
JANV1242535,42535,Des Oiseaux / De L'engoulevent [42535] ,-73.776588,45.587285,0,0,0
MARS1242535,42535,Des Oiseaux / De L'engoulevent [42535] ,-73.776588,45.587285,0,0,0
JANV1242536,42536,Des Oiseaux / De L'engoulevent [42536] ,-73.776625,45.586952,0,0,0
MARS1242536,42536,Des Oiseaux / De L'engoulevent [42536] ,-73.776625,45.586952,0,0,0
JANV1242537,42537,Des Oiseaux / Du Rouge-Gorge [42537] ,-73.778365,45.586471,0,0,0
MARS1242537,42537,Des Oiseaux / Du Rouge-Gorge [42537] ,-73.778365,45.586471,0,0,0
JANV1242538,42538,Des Oiseaux / Des Bergeronnettes [42538] ,-73.775659,45.588664,0,0,0
MARS1242538,42538,Des Oiseaux / Des Bergeronnettes [42538] ,-73.775659,45.588664,0,0,0
JANV1242539,42539,Des Oiseaux / Des Cygnes [42539] ,-73.781546,45.586877,0,0,0
MARS1242539,42539,Des Oiseaux / Des Cygnes [42539] ,-73.781546,45.586877,0,0,0
JANV1242540,42540,Des Oiseaux / De L'aiglon [42540] ,-73.774771,45.590538,0,0,0
MARS1242540,42540,Des Oiseaux / De L'aiglon [42540] ,-73.774771,45.590538,0,0,0
JANV12CP42541,42541,Des Oiseaux / Curé-Labelle [42541] ,-73.785869,45.591888,0,0,0
MARS12CP42541,42541,Des Oiseaux / Curé-Labelle [42541] ,-73.785869,45.591888,0,0,0
JANV1242542,42542,Des Oiseaux / Du Gerfaut [42542] ,-73.781054,45.588408,0,0,1
MARS1242542,42542,Des Oiseaux / Du Gerfaut [42542] ,-73.781054,45.588408,0,0,1
JANV1242543,42543,Des Oiseaux / Des Pintades [42543] ,-73.77375,45.591449,0,0,0
MARS1242543,42543,Des Oiseaux / Des Pintades [42543] ,-73.77375,45.591449,0,0,0
JANV1242544,42544,Des Oiseaux / Des Rossignols [42544] ,-73.772343,45.591921,0,0,0
MARS1242544,42544,Des Oiseaux / Des Rossignols [42544] ,-73.772343,45.591921,0,0,0
JANV1242545,42545,Des Oiseaux / De La Volière (ouest) [42545] ,-73.782443,45.592022,0,0,1
MARS1242545,42545,Des Oiseaux / De La Volière (ouest) [42545] ,-73.782443,45.592022,0,0,1
JANV1242546,42546,Des Oiseaux / De La Volière (ouest) [42546] ,-73.782071,45.592068,0,0,0
MARS1242546,42546,Des Oiseaux / De La Volière (ouest) [42546] ,-73.782071,45.592068,0,0,0
JANV1242547,42547,Des Oiseaux / Des Tourterelles [42547] ,-73.780704,45.590362,0,0,0
MARS1242547,42547,Des Oiseaux / Des Tourterelles [42547] ,-73.780704,45.590362,0,0,0
JANV1242548,42548,Des Oiseaux / Des Tourterelles [42548] ,-73.780397,45.590318,0,0,0
MARS1242548,42548,Des Oiseaux / Des Tourterelles [42548] ,-73.780397,45.590318,0,0,0
JANV1242549,42549,Des Oiseaux / Du Rouge-Gorge [42549] ,-73.781132,45.588669,0,0,0
MARS1242549,42549,Des Oiseaux / Du Rouge-Gorge [42549] ,-73.781132,45.588669,0,0,0
JANV1242550,42550,Des Oiseaux / Des Pintades [42550] ,-73.773611,45.591711,0,0,0
MARS1242550,42550,Des Oiseaux / Des Pintades [42550] ,-73.773611,45.591711,0,0,0
JANV1242551,42551,Olivier-Chauveau / De Châtillon [42551] ,-73.754303,45.618858,0,0,0
MARS1242551,42551,Olivier-Chauveau / De Châtillon [42551] ,-73.754303,45.618858,0,0,0
JANV1242552,42552,Olivier-Chauveau / Thibault [42552] ,-73.754811,45.620468,0,0,0
MARS1242552,42552,Olivier-Chauveau / Thibault [42552] ,-73.754811,45.620468,0,0,0
JANV1242553,42553,Olivier-Chauveau / Du Valais [42553] ,-73.752122,45.615794,0,0,0
MARS1242553,42553,Olivier-Chauveau / Du Valais [42553] ,-73.752122,45.615794,0,0,0
JANV1242554,42554,Olivier-Chauveau / De Châtillon [42554] ,-73.753995,45.618715,0,0,0
MARS1242554,42554,Olivier-Chauveau / De Châtillon [42554] ,-73.753995,45.618715,0,0,0
JANV1242555,42555,Olivier-Chauveau / De Corinthe [42555] ,-73.750371,45.614017,0,0,0
MARS1242555,42555,Olivier-Chauveau / De Corinthe [42555] ,-73.750371,45.614017,0,0,0
JANV1242556,42556,Olivier-Chauveau / Du Valais [42556] ,-73.751763,45.615678,0,0,0
MARS1242556,42556,Olivier-Chauveau / Du Valais [42556] ,-73.751763,45.615678,0,0,0
JANV1242557,42557,Olivier-Chauveau / De Corinthe [42557] ,-73.750037,45.613945,0,0,0
MARS1242557,42557,Olivier-Chauveau / De Corinthe [42557] ,-73.750037,45.613945,0,0,0
JANV1242558,42558,Des Prairies / Brien [42558] ,-73.707363,45.546867,0,0,1
MARS1242558,42558,Des Prairies / Brien [42558] ,-73.707363,45.546867,0,0,1
JANV1242561,42561,Du Parc / Bégin [42561] ,-73.665127,45.607954,0,0,0
MARS1242561,42561,Du Parc / Bégin [42561] ,-73.665127,45.607954,0,0,0
JANV1242562,42562,Du Parc / Lesage [42562] ,-73.66726,45.609732,0,1,1
MARS1242562,42562,Du Parc / Lesage [42562] ,-73.66726,45.609732,0,1,1
JANV1242565,42565,Du Parc / Morin [42565] ,-73.659652,45.603175,0,0,0
MARS1242565,42565,Du Parc / Morin [42565] ,-73.659652,45.603175,0,0,0
JANV1242566,42566,Du Parc / Morin [42566] ,-73.659908,45.603237,0,0,0
MARS1242566,42566,Du Parc / Morin [42566] ,-73.659908,45.603237,0,0,0
JANV1242567,42567,Du Parc / François-Foucault [42567] ,-73.662492,45.605735,0,0,0
MARS1242567,42567,Du Parc / François-Foucault [42567] ,-73.662492,45.605735,0,0,0
JANV1242568,42568,Du Parc / François-Foucault [42568] ,-73.662762,45.605825,0,0,0
MARS1242568,42568,Du Parc / François-Foucault [42568] ,-73.662762,45.605825,0,0,0
JANV1242569,42569,Du Parc / Bégin [42569] ,-73.664896,45.607936,0,0,0
MARS1242569,42569,Du Parc / Bégin [42569] ,-73.664896,45.607936,0,0,0
JANV1242570,42570,Du Parc-Des-érables / Des Terrasses [42570] ,-73.766991,45.633685,0,0,0
MARS1242570,42570,Du Parc-Des-érables / Des Terrasses [42570] ,-73.766991,45.633685,0,0,0
JANV1242571,42571,Du Parc-Des-érables / Amyot [42571] ,-73.769224,45.639187,0,0,0
MARS1242571,42571,Du Parc-Des-érables / Amyot [42571] ,-73.769224,45.639187,0,0,0
JANV1242572,42572,Du Parc-Des-érables / Amyot [42572] ,-73.768852,45.639179,0,0,0
MARS1242572,42572,Du Parc-Des-érables / Amyot [42572] ,-73.768852,45.639179,0,0,0
JANV1242573,42573,Des Patriotes / De Manthet [42573] ,-73.780366,45.607369,0,0,0
MARS1242573,42573,Des Patriotes / De Manthet [42573] ,-73.780366,45.607369,0,0,0
JANV1242574,42574,Des Patriotes / Du Roi-Du-Nord [42574] ,-73.780762,45.609528,0,0,0
MARS1242574,42574,Des Patriotes / Du Roi-Du-Nord [42574] ,-73.780762,45.609528,0,0,0
JANV1242575,42575,Des Patriotes / Du Roi-Du-Nord [42575] ,-73.78098,45.609707,0,0,0
MARS1242575,42575,Des Patriotes / Du Roi-Du-Nord [42575] ,-73.78098,45.609707,0,0,0
JANV1242576,42576,Des Patriotes / Je-Me-Souviens [42576] ,-73.78135,45.611794,0,0,0
MARS1242576,42576,Des Patriotes / Je-Me-Souviens [42576] ,-73.78135,45.611794,0,0,0
JANV1242577,42577,Des Patriotes / Je-Me-Souviens [42577] ,-73.781569,45.612009,0,0,1
MARS1242577,42577,Des Patriotes / Je-Me-Souviens [42577] ,-73.781569,45.612009,0,0,1
JANV1242578,42578,Des Patriotes / Nadon [42578] ,-73.782251,45.61504,0,0,0
MARS1242578,42578,Des Patriotes / Nadon [42578] ,-73.782251,45.61504,0,0,0
JANV1242579,42579,Des Patriotes / Nadon [42579] ,-73.782405,45.61513,0,0,0
MARS1242579,42579,Des Patriotes / Nadon [42579] ,-73.782405,45.61513,0,0,0
JANV12CP42580,42580,Des Patriotes / Sainte-Rose [42580] ,-73.782694,45.616551,0,0,0
MARS12CP42580,42580,Des Patriotes / Sainte-Rose [42580] ,-73.782694,45.616551,0,0,0
JANV1242581,42581,Des Perron / Face Au 640 [42581] ,-73.74727,45.631912,0,0,0
MARS1242581,42581,Des Perron / Face Au 640 [42581] ,-73.74727,45.631912,0,0,0
JANV1242582,42582,Des Perron / Face à L'église Ste-Béatrice [42582] ,-73.747501,45.63201,0,0,0
MARS1242582,42582,Des Perron / Face à L'église Ste-Béatrice [42582] ,-73.747501,45.63201,0,0,0
JANV1242583,42583,Les érables / Les Peupliers [42583] ,-73.881071,45.531771,0,0,0
MARS1242583,42583,Les érables / Les Peupliers [42583] ,-73.881071,45.531771,0,0,0
JANV12CP42584,42584,Pie-Ix / De Castille [42584] ,-73.637162,45.590948,0,0,0
MARS12CP42584,42584,Pie-Ix / De Castille [42584] ,-73.637162,45.590948,0,0,0
JANV1242585,42585,Des Prairies / Face Au 23 [42585] ,-73.678452,45.556976,0,0,0
MARS1242585,42585,Des Prairies / Face Au 23 [42585] ,-73.678452,45.556976,0,0,0
JANV1242586,42586,Des Prairies / Conrad [42586] ,-73.686777,45.552806,0,0,0
MARS1242586,42586,Des Prairies / Conrad [42586] ,-73.686777,45.552806,0,0,0
JANV1242587,42587,Des Prairies / De L'anse-Bleue [42587] ,-73.687864,45.552399,0,0,0
MARS1242587,42587,Des Prairies / De L'anse-Bleue [42587] ,-73.687864,45.552399,0,0,0
JANV1242588,42588,Des Prairies / De L'anse-Bleue [42588] ,-73.688427,45.552083,0,0,0
MARS1242588,42588,Des Prairies / De L'anse-Bleue [42588] ,-73.688427,45.552083,0,0,0
JANV1242589,42589,Des Prairies / Face Au 151 [42589] ,-73.690501,45.551891,0,0,0
MARS1242589,42589,Des Prairies / Face Au 151 [42589] ,-73.690501,45.551891,0,0,0
JANV1242590,42590,Des Prairies / Face Au 157 [42590] ,-73.690961,45.551773,0,0,0
MARS1242590,42590,Des Prairies / Face Au 157 [42590] ,-73.690961,45.551773,0,0,0
JANV1242591,42591,Des Prairies / Face Au 227 [42591] ,-73.695803,45.551729,0,0,0
MARS1242591,42591,Des Prairies / Face Au 227 [42591] ,-73.695803,45.551729,0,0,0
JANV1242592,42592,Des Prairies / Face Au 228 [42592] ,-73.696007,45.551603,0,0,0
MARS1242592,42592,Des Prairies / Face Au 228 [42592] ,-73.696007,45.551603,0,0,0
JANV1242593,42593,Des Prairies / Du Crochet [42593] ,-73.699295,45.550697,0,0,0
MARS1242593,42593,Des Prairies / Du Crochet [42593] ,-73.699295,45.550697,0,0,0
JANV1242594,42594,Des Prairies / Du Crochet [42594] ,-73.699448,45.550526,0,0,0
MARS1242594,42594,Des Prairies / Du Crochet [42594] ,-73.699448,45.550526,0,0,0
JANV1242595,42595,Des Prairies / Du Pacifique [42595] ,-73.700753,45.549903,0,0,0
MARS1242595,42595,Des Prairies / Du Pacifique [42595] ,-73.700753,45.549903,0,0,0
JANV1242597,42597,Des Prairies / Du Pacifique [42597] ,-73.70111,45.549569,0,0,1
MARS1242597,42597,Des Prairies / Du Pacifique [42597] ,-73.70111,45.549569,0,0,1
JANV1242598,42598,Des Prairies / Laval [42598] ,-73.70285,45.548999,0,0,0
MARS1242598,42598,Des Prairies / Laval [42598] ,-73.70285,45.548999,0,0,0
JANV1242599,42599,Des Prairies / Laval [42599] ,-73.702977,45.54881,0,0,0
MARS1242599,42599,Des Prairies / Laval [42599] ,-73.702977,45.54881,0,0,0
JANV1242600,42600,Des Prairies / Du Bon-Pasteur [42600] ,-73.705663,45.547761,0,0,0
MARS1242600,42600,Des Prairies / Du Bon-Pasteur [42600] ,-73.705663,45.547761,0,0,0
JANV1242601,42601,Des Prairies / Du Bon-Pasteur [42601] ,-73.705816,45.547581,0,0,0
MARS1242601,42601,Des Prairies / Du Bon-Pasteur [42601] ,-73.705816,45.547581,0,0,0
JANV1242602,42602,Des Prairies / Brien [42602] ,-73.707287,45.547075,0,0,0
MARS1242602,42602,Des Prairies / Brien [42602] ,-73.707287,45.547075,0,0,0
JANV1242603,42603,Des Prairies / Dussault [42603] ,-73.709037,45.545911,0,0,0
MARS1242603,42603,Des Prairies / Dussault [42603] ,-73.709037,45.545911,0,0,0
JANV1242604,42604,Des Prairies / Dussault [42604] ,-73.709151,45.545694,0,0,0
MARS1242604,42604,Des Prairies / Dussault [42604] ,-73.709151,45.545694,0,0,0
JANV12CP42605,42605,Des Prairies / Giroux [42605] ,-73.710621,45.544972,0,0,0
MARS12CP42605,42605,Des Prairies / Giroux [42605] ,-73.710621,45.544972,0,0,0
JANV1242606,42606,Des Prairies / Talbot [42606] ,-73.680638,45.555659,0,0,0
MARS1242606,42606,Des Prairies / Talbot [42606] ,-73.680638,45.555659,0,0,0
JANV12CP42607,42607,Des Prairies / Giroux [42607] ,-73.710749,45.544765,0,0,0
MARS12CP42607,42607,Des Prairies / Giroux [42607] ,-73.710749,45.544765,0,0,0
